Unnamed: 0,ztfname,redshift,redshift_err,source,t0,x0,x1,c,t0_err,x0_err,x1_err,c_err,cov_t0_x0,cov_t0_x1,cov_t0_c,cov_x0_x1,cov_x0_c,cov_x1_c,mwebv,mwr_v,mwebv_err,fitprob,ra,dec,sn_type,sub_type,lccoverage_flag,fitquality_flag,iau_name,frac_fitted,blast_transient_spectroscopic_class,blast_transient_photometric_class,blast_host_name,blast_host_ra_deg,blast_host_dec_deg,blast_host_redshift,blast_host_EBV_MW,blast_local_log_mass_50,blast_local_log_sfr_50,blast_local_log_ssfr_50,blast_local_log_age_50,blast_local_mass_surviving_ratio,blast_global_log_mass_50,blast_global_log_sfr_50,blast_global_log_ssfr_50,blast_global_log_age_50,blast_global_mass_surviving_ratio
189,ZTF18aavrmlf,0.1023109,2.123e-05,z_gal,58886.863726507225,0.000481106,-1.74617072,-0.205993804,0.09085611,1.4939587303415456e-05,0.1613049899703044,0.030976129,1.190084539037745e-07,0.002446474,-0.000479238,-3.97e-07,-3.81e-07,-0.000109512,0.011591906,3.1,0,1.036580296833346e-12,170.219544,53.823183,snia-cosmo,norm,1.0,0.0,2020bjj,100.0,,,,,,,,,,,,,,,,,
193,ZTF18aawczad,0.06822928,1.306e-05,z_gal,58266.43953,0.000682575,-0.473565728,-0.0215471,0.1032541655440582,2.041643795178117e-05,0.1086295416391977,0.028764348,-3e-07,-3.83e-05,0.00041953,-9.13e-08,-4.85e-07,-0.000300498,0.008923338,3.1,0,0.000416632,194.569436,27.729291,snia-cosmo,norm,1.0,1.0,2018cbv,100.0,,,,,,,,,,,,,,,,,
198,ZTF18aawnbgg,0.13318374,1.174e-05,z_gal,58265.235428796565,0.000213469,2.3420171756874564,-0.08300667,1.7184377788835263,2.5242978265794828e-05,1.2986806472437953,0.1256182041818406,-1.75e-05,-0.671787591,0.1585111332958374,-2.16e-05,-2.59e-06,0.036299421,0.018687794,3.1,0,0.1987220401365562,160.225218,23.74536,snia-cosmo,norm,1.0,0.0,2018hqd,100.0,,,,,,,,,,,,,,,,,
201,ZTF18aawtveo,0.16609002,0.00300832,z_snid,58274.39917519588,0.000216869,0.2507127172799376,-0.095060742,0.1453772215463686,6.599664347174152e-06,0.1174841943836658,0.03206439,-1.02e-07,-0.003108695,0.000178938,-8.34e-08,-1.75e-07,-2.17e-05,0.027435704,3.1,0,1.7277042429078728e-39,253.354355,64.124315,snia-cosmo,norm,1.0,0.0,,99.80119284294234,,,,,,,,,,,,,,,,,
205,ZTF18aaxcfbt,0.06809299,1.614e-05,z_gal,58277.80748090618,0.001036637,-0.137327454,-0.002480658,0.1377252966449305,3.144620140998447e-05,0.1853866095821318,0.028089008,-5.37e-08,0.002780096,-0.000114277,-8.16e-07,-7.45e-07,0.000386366,0.010573433,3.1,0,0.4974662453316705,164.612929,51.695825,snia-cosmo,norm,1.0,1.0,2018ced,100.0,,,,,,,,,,,,,,,,,
211,ZTF18aaxmacd,0.13955828,0.00286356,z_snid,58276.95593986885,0.000250515,0.2828558046131535,-0.115384491,0.3238805478758877,8.835189796279542e-06,0.4643115802678415,0.037181028,-3.63e-07,0.036655564,0.000741136,-1.45e-06,-2.59e-07,0.0027323,0.023639627,3.1,0,0.1787212336398542,185.142297,22.842377,snia-cosmo,norm,1.0,1.0,,100.0,,,,,,,,,,,,,,,,,
214,ZTF18aaxmnkw,0.08758668,1.076e-05,z_gal,58269.145346730766,0.000257564,-0.460369751,0.067196837,0.6939714119653217,1.4667809743591635e-05,0.4447408925889144,0.043404742,-6.08e-06,-0.109494504,0.007636749,-1.15e-06,-4.74e-07,0.00234935,0.022324875,3.1,0,0.032897436,220.318542,9.465361,snia-cosmo,norm,0.0,1.0,,100.0,,,,,,,,,,,,,,,,,
218,ZTF18aaxrabr,0.1690379,3.602e-05,z_gal,58274.882902351696,0.000129723,-1.673407633,-0.068669717,0.2510622714398778,4.341994389763448e-06,0.2742029956975144,0.038288476,-1.08e-07,-0.030563689,0.000581641,-1.59e-07,-1.31e-07,-0.000287475,0.020482762,3.1,0,0.2098750955080547,216.520256,37.841386,snia,,1.0,1.0,,100.0,,,,,,,,,,,,,,,,,
224,ZTF18aaxxewy,0.07998238,1.211e-05,z_gal,58283.11087878286,0.000648334,-0.264990695,-0.036148632,0.1177399511725525,2.0933830467026687e-05,0.1573352356960037,0.029380987,2.32408097285113e-07,0.005521734,-0.000236188,-8.43e-07,-5.17e-07,0.000808116,0.026830744,3.1,0,0.07344368,216.189171,5.839822,snia-cosmo,norm,1.0,1.0,2018cnx,100.0,,,,,,,,,,,,,,,,,
226,ZTF18aaxzhzf,0.10405507,1.433e-05,z_gal,58285.28948444468,0.00034405,0.4130574854212222,-0.014214073,0.2425706713911495,1.18224795218909e-05,0.3280326267323204,0.033365244,1.4637230691820704e-07,0.048079089,0.00058121,-9.91e-07,-3.16e-07,0.001929778,0.02122581,3.1,0,0.051323078,186.160682,16.461216,snia-cosmo,norm,1.0,1.0,,100.0,,,,,,,,,,,,,,,,,
228,ZTF18aaydmkh,0.08435136,1.179e-05,z_gal,58288.21123401744,0.000401555,0.300089781,0.1705848479188498,0.058357733,1.2274733861112097e-05,0.07491939,0.029337081,8.347212963386666e-08,0.000557421,-0.00018692,-9.64e-09,-3.08e-07,-0.000239026,0.025622407,3.1,0,0.000112934,260.161117,52.041946,snia-cosmo,91t,1.0,1.0,2018coh,100.0,,,,,,,,,,,,,,,,,
231,ZTF18aayivfs,0.11347575,1.947e-05,z_gal,58287.51424197358,0.00034687,-0.542029689,-0.100830348,0.3782103363373608,1.27668143130554e-05,0.5215442451445095,0.035693552,-3.78e-07,0.1754935396831949,0.002419665,-1.84e-06,-3.56e-07,0.004437558,0.018735507,3.1,0,0.6871709209128865,176.94575,40.798222,snia-cosmo,norm,1.0,1.0,,100.0,,,,,,,,,,,,,,,,,
234,ZTF18aayjomr,0.13965219,2.843e-05,z_gal,58290.15556713642,0.000258785,0.1812602024294429,-0.217567684,0.1210673609675723,8.247224152020612e-06,0.151302108,0.034502464,3.730938672497873e-08,0.008139502,-0.000175058,-2.25e-07,-2.26e-07,-9.76e-07,0.008700716,3.1,0,2.6569956433782537e-24,217.972894,38.431186,snia,,1.0,0.0,,99.37106918238992,,,,,,,,,,,,,,,,,
239,ZTF18aaykuzt,0.101012,0.00042146,z_nonSEDm,58284.70851938694,8.465468088109767e-05,1.0162669216576063,0.5746815958288949,0.2262093667159206,3.188874834597177e-06,0.2887994645412821,0.034242919,-9.63e-09,0.025745315,0.000120308,-2.62e-07,-9.59e-08,0.001738119,0.009701481,3.1,0,0.1299109570713553,222.747169,55.194167,snia,,1.0,1.0,,100.0,,,,,,,,,,,,,,,,,
244,ZTF18aayyimm,0.15642392,3.415e-05,z_gal,58288.10208133722,0.000122687,0.7350675361771327,0.062134265,0.2702836084281443,4.505751264323454e-06,0.3098958655416906,0.037509594,4.07622205382426e-09,0.050087835,-0.000323279,-4.62e-07,-1.34e-07,0.001041786,0.007485507,3.1,0,0.000468014,219.951531,35.120537,snia,,1.0,1.0,,100.0,,,,,,,,,,,,,,,,,
250,ZTF18aazgkhl,0.11752532,0.00341211,z_snid,58286.121742332165,0.000289689,-0.672904538,-0.060905999,0.8547757616724994,1.6183843689230963e-05,1.386715874866772,0.057132375,-5.35e-06,1.0574263695995214,0.026508815,-1.3e-05,-7.52e-07,0.044077217,0.1055090743788721,3.1,0,0.4091508275056843,147.841458,65.789556,snia,,1.0,0.0,,100.0,,,,,,,,,,,,,,,,,
268,ZTF18abbpeqo,0.06677031,1.035e-05,z_gal,58300.51728889076,0.000926503,0.022198006,0.016356572,0.038594195,2.6943519918485573e-05,0.048220516,0.026045617,1.1278328971151129e-07,0.000344976,-0.000139579,8.005778935538669e-08,-6.08e-07,-0.00017313,0.016887352,3.1,0,4.959706769564782e-18,238.226884,50.619379,snia-cosmo,norm,1.0,0.0,2018cvq,100.0,,,,,,,,,,,,,,,,,
271,ZTF18abcdzyc,0.0557604,1.756e-05,z_gal,58299.78950224874,0.000973733,-0.795190142,0.022308289,0.159427797,3.56207023371305e-05,0.2806114617105025,0.032470835,6.116320622054601e-07,0.008458443,7.31746812711987e-05,-3.58e-06,-9.63e-07,0.001863099,0.010645272,3.1,0,0.048274788,195.440843,61.465484,snia-cosmo,norm,1.0,1.0,2018cty,100.0,,,,,,,,,,,,,,,,,
291,ZTF18abcyilc,0.06114655,1.225e-05,z_gal,58304.647620723685,0.000274091,1.0262818510770473,0.4578440655440774,0.3985007338560535,1.582160152062965e-05,0.4733922011770179,0.049275627,-1.76e-06,0.062683329,0.005428562,-3.39e-06,-6.91e-07,0.007218583,0.013044682,3.1,0,1.3404011473899567e-09,184.048996,68.558373,snia-pec,iax,1.0,0.0,2018dyc,100.0,,,,,,,,,,,,,,,,,
301,ZTF18abdfwur,0.08071757,0.00662118,z_snid,58310.39483322521,0.000683622,-0.787085491,0.005829186,0.051395581,2.0131113630144466e-05,0.06542904,0.02690623,4.76103922674761e-08,-0.000635853,-5.24e-05,-8.75e-08,-4.66e-07,-3.41e-05,0.022363097,3.1,0,2.4521187353047712e-09,245.179719,65.639153,snia,,1.0,0.0,2018eps,100.0,,,,,,,,,,,,,,,,,
307,ZTF18abdiwpt,0.06870184,1.018e-05,z_gal,58314.3489,0.001217988,0.903997377,0.092260707,0.1180562267763889,3.9207974745717714e-05,0.089495767,0.028035036,-5.06e-07,-0.001943106,0.000112093,-6.91e-07,-9.43e-07,0.000107926,0.014207444,3.1,0,0.002008578,213.076061,62.643042,snia-cosmo,91t,1.0,1.0,2018ddg,100.0,,,,,,,,,,,,,,,,,
311,ZTF18abdrbok,0.13766594,0.00308707,z_snid,58315.58329731487,0.000194804,0.2474220822837218,-0.085540955,0.5870502054640383,1.2999393389683014e-05,0.6319517298691091,0.075871897,4.45600295036949e-07,0.090503564,0.00556325,-4.66e-06,-5.87e-07,0.01125706,0.018909217,3.1,0,0.7446574571065789,213.618588,23.007992,snia-cosmo,norm,1.0,1.0,,100.0,,,,,,,,,,,,,,,,,
321,ZTF18abetewu,0.07418317,2.487e-05,z_gal,58318.21886121578,0.000580082,1.0340808444345402,0.1394028154690141,0.176451199,2.032523477568291e-05,0.2051330296050219,0.032376588,-4.06e-07,0.016588492,0.000523826,-1.43e-06,-5.71e-07,0.001851464,0.012646105,3.1,0,0.6009187581108015,217.309018,46.050907,snia-cosmo,norm,1.0,1.0,2018dye,100.0,,,,,,,,,,,,,,,,,
324,ZTF18abfhaji,0.1017281,3.352e-05,z_gal,58321.16743998103,0.000558141,-0.0977688,-0.057794659,0.048980011,1.6484240353643008e-05,0.056915369,0.027310746,1.64561568150726e-07,0.000434845,-0.000314718,-1.44e-09,-3.89e-07,-0.000147716,0.038685266,3.1,0,5.7076685387020634e-08,263.809285,54.246926,snia-cosmo,norm,1.0,0.0,2018dsw,100.0,,,,,,,,,,,,,,,,,
327,ZTF18abfxgys,0.14015888,0.00043577,z_nonSEDm,58313.06673175326,0.000241581,0.8771089346582611,-0.084186828,0.4772953983083425,1.080325666875618e-05,0.5355561403968073,0.047456593,-1.5e-06,0.080248932,0.003877212,-2.87e-06,-3.37e-07,0.005261956,0.068390519,3.1,0,0.949692929,314.026333,9.327194,snia-cosmo,norm,1.0,1.0,,100.0,,,,,,,,,,,,,,,,,
331,ZTF18abglpdy,0.13658176,3.85e-05,z_gal,58320.34542362354,0.000225133,-0.510027834,-0.028581345,0.1333394597058941,7.796099478417804e-06,0.1847888819350077,0.034827331,8.572199525700222e-08,0.005431104,-0.000428628,-4.64e-07,-2.24e-07,0.000731886,0.006379977,3.1,0,0.000142384,245.95889,41.621394,snia-cosmo,norm,1.0,1.0,,100.0,,,,,,,,,,,,,,,,,
333,ZTF18abgosbg,0.07625503,0.00288617,z_snid,58314.09999459903,0.000554068,-1.029418386,0.027048834,0.1557410179666476,1.7251982238624286e-05,0.1172778461332003,0.028834419,-5.28e-07,-0.005099394,0.000448154,2.2080698549442722e-08,-4.21e-07,-0.000326778,0.058386014,3.1,0,7.201427448111701e-06,287.168977,78.477626,snia-cosmo,norm,1.0,1.0,2018edw,100.0,,,,,,,,,,,,,,,,,
336,ZTF18abhbfqf,0.10974824,2.134e-05,z_gal,58323.02783513121,0.000319298,0.045633682,0.019413303,0.2230389623582596,1.2766349546200191e-05,0.3277385173874447,0.036720766,3.63365191235581e-07,0.01995857,6.565861290804283e-05,-1.7e-06,-3.78e-07,0.002277734,0.014521901,3.1,0,0.077721848,199.001,69.623361,snia,,1.0,1.0,,100.0,,,,,,,,,,,,,,,,,
349,ZTF18abixjey,0.12164243,0.00042,z_nonSEDm,58331.31935699621,0.000352318,0.9248054017291638,-0.07259925,0.1712106330705864,1.1531639766552948e-05,0.2010323708949429,0.03352796,-9.43e-08,0.011516414,-7.5e-05,-4.39e-07,-3.1e-07,-0.000476276,0.023656423,3.1,0,0.053536912,227.633067,45.227279,snia-cosmo,norm,1.0,1.0,2018lpj,100.0,,,,,,,,,,,,,,,,,
356,ZTF18abjhack,0.0460575,0.0029904,z_snid,58293.490676042056,0.001639554,-0.608781424,-0.012452407,0.1000530257224454,5.377944524995377e-05,0.1008787882829593,0.030194482,2.303489386222441e-07,-0.003440065,-0.000119989,-8.02e-07,-1.4e-06,4.615581405183887e-05,0.1589905458469366,3.1,0,0.8642340356742312,312.091951,25.738807,snia-cosmo,norm,1.0,1.0,2018crv,100.0,,,,,,,,,,,,,,,,,
358,ZTF18abjqmqt,0.04904294,0.00372055,z_snid,58324.93535834725,0.001302179,-0.835126915,0.048649503,0.2489580033579841,6.729679622594943e-05,0.245656188,0.044173606,2.0840430432978403e-06,-0.013400955,-0.001855429,-4.17e-06,-2.63e-06,0.000424841,0.4756410485841648,3.1,0,6.663424856568565e-05,316.540068,70.352349,snia-cosmo,norm,1.0,1.0,2018elh,100.0,,,,,,,,,,,,,,,,,
373,ZTF18abkigee,0.09845141,0.00327567,z_snid,58342.1114,0.000418793,1.144005083003019,-0.069103809,0.1147756479913368,1.3720225300654568e-05,0.1366142452166803,0.030880952,-3.12e-08,0.004518563,-0.000441151,-4.94e-07,-3.49e-07,-5.35e-05,0.029349438,3.1,0,0.059016525,245.871689,28.833037,snia-cosmo,norm,1.0,1.0,2018eqa,100.0,,,,,,,,,,,,,,,,,
378,ZTF18abkxlcz,0.10215622,0.00327567,z_snid,58345.64245110541,0.00045975,0.2123916002482022,-0.065980873,0.098839968,1.4092392359985566e-05,0.074979174,0.029718769,1.984453911849469e-08,-0.002103616,-0.000229325,-2.32e-08,-3.59e-07,-0.000168981,0.059188834,3.1,0,1.8325555740299148e-08,285.850217,51.736525,snia-cosmo,norm,1.0,0.0,,99.71346705,,,,,,,,,,,,,,,,,
384,ZTF18ablqhqx,0.11046164,1.216e-05,z_gal,58345.092266215885,0.000487529,-3.874047566,-0.024873557,1.7459519516669388,6.115363823212821e-05,5.336693490936071,0.1155566980463776,-8.75e-05,6.060435821427777,-0.062751457,-0.000182958,5.634201598530036e-07,-0.136679882,0.011734437,3.1,0,0.0,206.727451,32.442852,snia-cosmo,norm,0.0,0.0,2018fev,100.0,,,,,,,,,,,,,,,,,
386,ZTF18ablqkba,0.16240986,1.742e-05,z_gal,58342.45841449675,0.000155004,1.560603941748609,-0.029151644,0.2754095744749065,6.966358181755293e-06,0.330283829,0.041485203,-4.91e-07,0.03936669,6.857712347050492e-05,-1.4e-06,-2.11e-07,0.002481853,0.010321249,3.1,0,0.3561329508233293,244.828694,36.490339,snia-cosmo,norm,1.0,1.0,,100.0,,,,,,,,,,,,,,,,,
391,ZTF18ablsztl,0.12379523,0.00310846,z_snid,58349.09716,0.000348396,1.543468607507868,-0.030570054,0.3105856979527743,1.1875572685315567e-05,0.2222224285426743,0.033470215,-3.96e-07,-0.03529373,0.000641757,-4.67e-07,-3.39e-07,0.00066157,0.010406485,3.1,0,0.4648563364343054,228.204945,56.259216,snia,,1.0,1.0,,100.0,,,,,,,,,,,,,,,,,
397,ZTF18ablwrmh,0.09427814,0.00317648,z_snid,58345.31293262592,0.000448606,0.8865841500795489,-0.043190651,0.2190287244484352,1.450834769317112e-05,0.1015919061912238,0.029104017,-7.68e-07,-0.010639131,0.000639756,-5.48e-09,-3.63e-07,-0.000138573,0.049327667,3.1,0,0.805819873,287.226489,67.811355,snia-cosmo,norm,1.0,1.0,,100.0,,,,,,,,,,,,,,,,,
399,ZTF18abmaewl,0.13692269,1.173e-05,z_gal,58349.67808448654,0.000256842,0.6383498805354778,-0.056479191,0.2468975012961891,9.9644935153277e-06,0.2477779432218454,0.040998565,1.6431461355238406e-07,-0.007829708,-0.000951926,-9.83e-07,-3.19e-07,0.001237182,0.075958188,3.1,0,0.9991115012601146,321.832422,15.776674,snia-cosmo,norm,1.0,1.0,,100.0,,,,,,,,,,,,,,,,,
400,ZTF18abmjcbs,0.05201079,0.00417732,z_snid,58349.135222363264,0.000755992,-2.937205883,0.2115867939279894,0.171498567,3.3351153875046914e-05,0.165488025,0.037617315,-3.23e-07,-0.006923142,5.853131422952815e-06,-1.08e-06,-1.14e-06,0.000930813,0.408614972,3.1,0,3.4630651543097677e-10,331.736667,51.40727,snia,91bg/86G,1.0,0.0,,100.0,,,,,,,,,,,,,,,,,
406,ZTF18abmmkaz,0.07153427,0.00472017,z_snid,58354.64246449727,0.001263745,0.8457714111740335,-0.091208546,0.079902936,3.67286796392588e-05,0.068389703,0.026586173,1.6984589682858538e-07,-0.002606156,-0.00016635,-1.49e-08,-8.36e-07,-0.000154709,0.094491902,3.1,0,0.018404629,273.827255,29.910744,snia-cosmo,norm,1.0,1.0,2018fdz,100.0,,,,,,,,,,,,,,,,,
407,ZTF18abmmrgm,0.10761684,0.00472017,z_snid,58349.84444774807,0.000323563,-0.939426306,0.023105897,0.2264851677864499,1.354040490751402e-05,0.3401045784815377,0.040431334,5.513079908878338e-07,0.010897768,-0.001181592,-1.78e-06,-4.26e-07,0.001216548,0.1298723579663374,3.1,0,0.1292515028065464,290.057875,73.738722,snia-cosmo,norm,1.0,1.0,,100.0,,,,,,,,,,,,,,,,,
411,ZTF18abmoung,0.06583611,1.3e-05,z_gal,58346.89380408255,0.000293667,0.4211732937843199,0.397180009,0.3232450558170967,1.0207943362066502e-05,0.1702872486463549,0.0298392,-6.71e-07,-0.031557989,0.000244766,-9.87e-09,-2.65e-07,0.000214594,0.010960114,3.1,0,0.000951141,225.937996,61.567898,snia-cosmo,norm,1.0,1.0,2018fhg,100.0,,,,,,,,,,,,,,,,,
416,ZTF18abmwpyl,0.123587,0.00012042,z_gal,58351.125494428605,0.000275022,1.2183415485675675,0.1186863790577705,0.1829644777535577,8.92900782369492e-06,0.1670933619791869,0.030897504,2.0740398470730517e-07,-0.013732998,-0.000755842,-3.28e-07,-2.37e-07,0.000477088,0.035983659,3.1,0,0.000197999,354.361954,21.903443,snia,,1.0,1.0,,100.0,,,,,,,,,,,,,,,,,
417,ZTF18abmwzpt,0.12263948,2.722e-05,z_gal,58352.897618306255,0.000212325,-0.239952872,0.058333597,0.2146433659727336,7.961840860348215e-06,0.2211469984447863,0.036327636,5.30879546728844e-08,-0.023637434,-0.000344552,-6.56e-07,-2.48e-07,0.001761015,0.022819268,3.1,0,5.728003322571679e-07,253.824187,32.865426,snia-cosmo,norm,1.0,1.0,,100.0,,,,,,,,,,,,,,,,,
426,ZTF18abntsgz,0.05514892,1.109e-05,z_gal,58359.925674295744,0.000458027,-0.420133923,0.337056039,0.080246945,1.5384161189164515e-05,0.1144117432012918,0.028872812,-1.57e-07,0.001073904,0.000225766,-4.5e-07,-3.92e-07,0.000508146,0.072264711,3.1,0,0.072220183,328.652126,18.115559,snia-cosmo,norm,1.0,1.0,2018fiv,100.0,,,,,,,,,,,,,,,,,
427,ZTF18abnucig,0.08810305,0.00320039,z_snid,58359.47651,0.000542632,0.3083674405897713,-0.073118088,0.1892244833652512,2.1571700565524063e-05,0.2081979331785091,0.036254197,-8.52e-07,-0.002109589,0.001395843,-1.83e-06,-6.78e-07,0.001709029,0.1272732983401986,3.1,0,0.004398535,293.416664,39.389284,snia-cosmo,norm,1.0,1.0,,100.0,,,,,,,,,,,,,,,,,
428,ZTF18abnvnqb,0.09442621,1.388e-05,z_gal,58360.14471713507,0.000395014,0.7681349929382506,0.029338506,0.079306465,1.2141877871209988e-05,0.093223014,0.028787032,-6.54e-08,0.001320577,6.983423268873557e-05,-1.74e-07,-3.02e-07,0.000145249,0.033449668,3.1,0,0.8327783600997875,267.428578,54.399235,snia-cosmo,norm,1.0,1.0,,100.0,,,,,,,,,,,,,,,,,
432,ZTF18abnysyy,0.124381,0.00145384,z_SEDm,58360.64372,0.000281788,0.8052039652543126,0.012968303,0.1000517702195793,9.692191466324242e-06,0.1364720362041193,0.034766936,-1.42e-07,0.001592423,0.000363576,-4.11e-07,-2.88e-07,0.000645258,0.1063189429002183,3.1,0,0.047471455,350.6231,37.232124,snia,,1.0,1.0,,99.55555555555556,,,,,,,,,,,,,,,,,
435,ZTF18aboaeqy,0.11323643,1.044e-05,z_gal,58357.84164097075,0.000304149,0.4991398807782567,-0.033074446,0.1397994739709247,1.0634299516737726e-05,0.2072622028469452,0.033516427,-5.93e-08,-0.003350171,0.000209642,-8.36e-07,-3.05e-07,0.001442437,0.016294162,3.1,0,1.5375446772979582e-05,242.676772,42.594033,snia,,1.0,1.0,2018lpx,100.0,,,,,,,,,,,,,,,,,
443,ZTF18abomwsv,0.04144175,1.029e-05,z_gal,58325.987422481696,0.001616487,-0.85124447,0.1032097812582854,0.1455959704653651,6.071246331242324e-05,0.1162261495164745,0.032508225,1.4063456341533449e-06,-0.009498875,-0.00039815,-2.28e-06,-1.68e-06,0.000207388,0.1011526067782602,3.1,0,0.3867542162923285,31.868793,11.153839,snia-cosmo,norm,1.0,1.0,2018erc,100.0,,,,,,,,,,,,,,,,,
450,ZTF18aboztta,0.09874765,1.055e-05,z_gal,58359.62398223936,0.000459826,2.722666757838964,-0.078971914,1.040026449958532,2.685085495249709e-05,0.9246967715114564,0.056245942,-1.5e-05,0.1330369950199479,0.033489845,-1.26e-05,-1.25e-06,0.011982877,0.051254197,3.1,0,0.9628883958904528,246.444869,20.425776,snia-cosmo,norm,1.0,0.0,,100.0,,,,,,,,,,,,,,,,,
451,ZTF18abpamut,0.06964517,0.00338378,z_snid,58368.10171139542,0.000673816,-0.622731194,0.042078228,0.065920035,2.05999846032834e-05,0.1125829004275514,0.027856494,-2.34e-07,0.003012221,0.000371005,-4.08e-07,-4.98e-07,0.000426343,0.012499949,3.1,0,3.237852950499697e-20,234.51257,51.360336,snia-cosmo,91t,1.0,0.0,2018fqe,99.25925925925924,,,,,,,,,,,,,,,,,
459,ZTF18abqjurg,0.07931964,2.01e-05,z_gal,58368.17319193985,0.000677161,1.5307218990057088,0.003076583,0.3518025606790615,2.7485137256029403e-05,0.556634071,0.039641903,-6.31e-07,0.066561954,0.001795006,-6.22e-06,-7.03e-07,-0.001688079,0.01217855,3.1,0,0.9088587072429688,227.017608,37.251518,snia-cosmo,norm,1.0,1.0,2018fpv,100.0,,,,,,,,,,,,,,,,,
460,ZTF18abqjvyl,0.08302288,0.00042126,z_nonSEDm,58366.40129762083,0.000576764,0.2981210086453609,-0.049730494,0.2702624563135032,1.9639785448513853e-05,0.3998968419923077,0.03250147,-1.46e-07,0.031968391,0.001258674,-2.16e-06,-5.14e-07,0.002282276,0.01604622,3.1,0,0.8365007796421714,225.265307,44.1566,snia-cosmo,norm,1.0,1.0,2018fpe,100.0,,,,,,,,,,,,,,,,,
461,ZTF18abqlpgq,0.09532505,2.01e-05,z_gal,58366.93513,0.000531354,0.5654660048591038,-0.077549894,0.2243351885808806,1.6974147378184042e-05,0.2403798989371908,0.030023749,-1.4e-07,-0.016970104,3.666963764269477e-05,-7.39e-07,-4.23e-07,0.000384211,0.062099123,3.1,0,0.2827375697053279,340.10273,16.190834,snia-cosmo,norm,1.0,1.0,2018fsf,100.0,,,,,,,,,,,,,,,,,
462,ZTF18abquyqj,0.01913766,6.355e-05,z_gal,58855.731130147135,0.000745948,-0.055014791,0.9418255454140748,0.1563546743709594,3.3581621983890095e-05,0.1440355026028088,0.038055206,1.7809657614263296e-08,0.000208897,-0.000145424,-1.49e-06,-1.14e-06,0.000779902,0.024486558,3.1,0,0.8189494390905727,17.847196,13.160193,snia-cosmo,norm,1.0,0.0,2018lqy,100.0,,,,,,,,,,,,,,,,,
466,ZTF18abrwudp,0.12634819,1.482e-05,z_gal,58368.72957437374,0.000278042,-0.237655552,-0.020276932,0.3553117754781851,1.3038998929300598e-05,0.5115587457924184,0.044715561,2.998385084231559e-07,0.1100489709300223,-0.002891825,-2.92e-06,-5e-07,0.005279472,0.00907005,3.1,0,0.9116108983058684,217.526446,58.786832,snia-cosmo,norm,1.0,1.0,,100.0,,,,,,,,,,,,,,,,,
471,ZTF18abrzcgl,0.03977677,0.00282843,z_snid,58354.24768,0.002521131,0.9386785941813376,0.018133875,0.7871868398906372,0.000190626,0.2734860761300764,0.048046184,-0.000104132,-0.076634327,0.018278555,-1.12e-05,-8.09e-06,0.002433008,0.1056781620926784,3.1,0,0.4586137704028737,109.457681,18.464418,snia,,0.0,1.0,2018fsq,100.0,,,,,,,,,,,,,,,,,
472,ZTF18abrzevz,0.10051413,0.00347023,z_snid,58371.45556223305,0.000471003,0.4342629918505321,-0.072549021,0.1202012755929899,1.5009617003487166e-05,0.1678814664115221,0.032136299,4.75300850944161e-08,0.007193141,-0.000205312,-4.55e-07,-4.02e-07,0.00021797,0.076358766,3.1,0,0.4484063730106766,272.332704,27.610352,snia-cosmo,norm,1.0,1.0,,100.0,,,,,,,,,,,,,,,,,
476,ZTF18absbsoz,0.08117887,0.00338378,z_snid,58369.313499782285,0.000543188,0.7928179785085424,0.052277022,0.2001808415698178,1.920391835769141e-05,0.2730597680907342,0.031220631,-2.46e-07,0.001296764,0.000369816,-1.64e-06,-5.2e-07,0.00175397,0.1869785419305634,3.1,0,0.3759553845890886,346.965153,23.204044,snia-cosmo,norm,1.0,1.0,2018ful,100.0,,,,,,,,,,,,,,,,,
477,ZTF18absbspk,0.13754667,0.00297321,z_snid,58378.04999990593,0.000353274,2.699734019715401,0.1943771615453885,0.3973124151489173,1.414686042728054e-05,0.3729660609466148,0.038353137,-4.28e-07,0.049897415,0.001130157,-2.16e-06,-4.4e-07,0.003373461,0.1492616445372789,3.1,0,0.000443949,347.598003,27.641014,snia-pec,03fg,1.0,1.0,,100.0,,,,,,,,,,,,,,,,,
479,ZTF18absdbvf,0.09940946,0.00308707,z_snid,58363.44234,0.000490335,-1.911609539,-0.068194881,13.127262577676449,5.270277466866511e-05,8.374762036441034,0.4377046264151794,-0.000628354,254.61396604154075,6.474951926490038,-0.000870685,-2.31e-05,8.934444899825541,0.014733168,3.1,0,0.0,215.954172,34.102867,snia-cosmo,norm,0.0,0.0,2018fqj,100.0,,,,,,,,,,,,,,,,,
480,ZTF18absdgon,0.06182114,1.436e-05,z_gal,58375.80859925957,0.000732653,0.2087721267502624,0.184477167,0.049468685,2.207122987258285e-05,0.079722112,0.027141353,8.480967347624837e-08,0.001626675,-0.000135,-8.15e-08,-5.21e-07,-2.58e-05,0.023402875,3.1,0,0.531746479,260.957533,46.301567,snia-cosmo,norm,1.0,1.0,2018frx,100.0,,,,,,,,,,,,,,,,,
481,ZTF18absdjms,0.08464811,0.00141972,z_SEDm,58373.22689916072,0.000368918,-1.470730169,0.1304915284881208,0.1157187887911277,1.2129871536755329e-05,0.2097523564685507,0.031717655,-3.5e-08,0.010515101,7.962528171357248e-05,-5.3e-07,-3.22e-07,0.000572827,0.089586777,3.1,0,0.6532388820041484,271.203133,24.954003,snia-cosmo,norm,1.0,1.0,,100.0,,,,,,,,,,,,,,,,,
