transient_name,transient_redshift,host_name,host_redshift,logMstar_global,logSFR_global,logSSFR_global,mag_SDSS_g_global,magerr_SDSS_g_global,mag_2MASS_J_global,mag_SDSS_g_local,magerr_SDSS_g_local,mag_2MASS_J_local
,,,,,,,14.498507764309284,0.004319320190662836,11.895293074592432,19.032900743377617,0.03275433757160771,16.249134950696057
,,,,,,,13.847151993162788,0.0029323702110197114,11.063338175406535,15.152968970283261,0.0050759569266794055,12.140816938172849
