Unnamed: 0,ztfname,redshift,redshift_err,source,t0,x0,x1,c,t0_err,x0_err,x1_err,c_err,cov_t0_x0,cov_t0_x1,cov_t0_c,cov_x0_x1,cov_x0_c,cov_x1_c,mwebv,mwr_v,mwebv_err,fitprob,ra,dec,sn_type,sub_type,lccoverage_flag,fitquality_flag,iau_name,frac_fitted,blast_transient_spectroscopic_class,blast_transient_photometric_class,blast_host_name,blast_host_ra_deg,blast_host_dec_deg,blast_host_redshift,blast_host_EBV_MW,blast_local_log_mass_50,blast_local_log_sfr_50,blast_local_log_ssfr_50,blast_local_log_age_50,blast_local_mass_surviving_ratio,blast_global_log_mass_50,blast_global_log_sfr_50,blast_global_log_ssfr_50,blast_global_log_age_50,blast_global_mass_surviving_ratio
49,ZTF18aahshhp,0.059615,1.414e-05,z_gal,58911.30113880571,0.001352036,-0.721587585,-0.043226152,0.1387938760599354,4.280571453696674e-05,0.2287905644049187,0.028055056,-5.65e-07,0.017241058,0.000605258,-2.24e-06,-1.02e-06,0.001149837,0.009230399,3.1,0,0.3219292177096283,190.20547,25.750446,snia-cosmo,norm,1.0,1.0,2020dln,100.0,SN Ia,,2020dln,190.20566064,25.75037451,0.059615,0.0092275711148977,10.524561346201974,-0.3561063535177379,-10.850947942255788,7.895032378821839,0.5817811535607385,10.985352514522503,-2.2602441421967736,-13.200589033113095,12.256246355761174,0.5592194904005096
52,ZTF18aahvndq,0.01543852,1.82e-05,z_gal,58991.683403291456,0.012225948,-0.956197059,0.091004269,0.1774845210384228,0.000425818,0.087389082,0.032024005,-6.65e-07,-0.007007115,-0.000158955,-4.7e-06,-1.15e-05,-0.00018009,0.010924681,3.1,0,0.9724669376219416,198.722696,27.008415,snia-cosmo,norm,1.0,1.0,2020jhf,100.0,Ia,,2020jhf,198.7227,27.008,0.01543852,0.0109178245812654,9.70613277852828,-1.561337231366949,-11.261062671391388,10.421759467350268,0.567013476286409,10.143971824780929,-0.4407110465866382,-10.636694261816968,8.516764687160233,0.5689226642965793
53,ZTF18aaiajvb,0.09498793,0.00300832,z_snid,58214.04827482719,0.000558411,0.8103684109652817,-0.082402307,0.092266917,1.8162623608401524e-05,0.111616495,0.031153875,4.28172999229964e-07,-0.002529253,-0.000843569,-5.6e-07,-4.89e-07,0.000515125,0.064389609,3.1,0,0.039583284,246.055817,25.272064,snia,,1.0,1.0,2018baz,100.0,SNIa,,2018baz,246.05607467,25.26973809,,0.0648215372860431,,,,,,8.835184511458959,-0.999852999079582,-9.900456974469792,6.336615375069706,0.6030241581048551
57,ZTF18aaifxvz,0.02568444,1.414e-05,z_gal,59006.06452650588,0.00372119,-2.740232676,0.2024111422574747,0.1888757656342932,0.000178273,0.2930285285143559,0.052163454,-4.56e-06,0.026244832,-0.000375742,-1.74e-05,-7.23e-06,0.000882214,0.014163903,3.1,0,0.2871268615691426,170.555313,24.317404,snia-cosmo,norm,1.0,1.0,2020lyo,100.0,Ia,,2020lyo,170.55533769,24.3172186,0.025684,0.014165504053235,10.34953382129952,-0.1741240849662978,-10.49541103014004,7.233952996096063,0.5905899345332759,10.792148957717696,-1.7232307439730743,-12.507808431872078,12.712451707226144,0.5601706768940663
62,ZTF18aaiscil,0.02461709,0.00289871,z_snid,58164.35036189201,0.008353809,-0.777142959,-0.359462481,2.3948517068965884,0.001039351,1.0934496076841749,0.1150127020641334,0.000570993,-1.227623327,-0.102339098,-0.00106641,7.911326703893232e-05,-0.079595816,0.010417983,3.1,0,3.5668494932476857e-07,185.392571,55.574458,snia,,0.0,0.0,2018aae,100.0,Ia,,2018aae,185.3925938,55.57436716,0.027954,0.0104187484644353,7.591653441184303,-1.5313355386975072,-9.08130598055948,5.367934230736241,0.6461129630436226,7.67964167744986,-1.425987936395405,-9.1347201147477,5.962251723838811,0.6259853736146366
68,ZTF18aaiykoz,0.03065642,1.249e-05,z_gal,59024.62485895476,0.006476583,0.9270401028550068,-0.047763482,0.039884709,0.000190605,0.033252838,0.026085185,1.6027467756628351e-06,-0.000321874,-0.000258479,1.113794247635366e-06,-4.32e-06,-0.000236099,0.013548926,3.1,0,0.9999982224215656,239.497841,40.033895,snia-cosmo,norm,1.0,1.0,2020mcc,100.0,SN Ia,,2020mcc,239.49775087,40.03399236,0.03043089,0.0135497722029685,9.888396453880777,0.0281454350124138,-9.902388308491672,7.13458959609719,0.5971118541806656,10.174277318601924,0.6323565361633318,-9.543066318659085,6.496718577860761,0.6002915629859241
77,ZTF18aakaljn,0.06990957,1.499e-05,z_gal,58233.247762823456,0.000837788,1.3744138139958209,0.095856451,0.3679611463012406,3.848210178266596e-05,0.3612212212247262,0.045448742,-3.82e-06,-0.050143175,0.006620243,-4.14e-06,-1.28e-06,-0.002782278,0.021374123,3.1,0,0.8327022388253095,145.294241,24.022435,snia-cosmo,91t,1.0,1.0,2018ayf,100.0,Ia-91T,,2018ayf,145.2934076,24.02283219,0.06990957,0.0213787255808711,9.63238776043383,-0.8672773696011943,-10.543919957177373,6.669068792772485,0.5915209031102927,10.82161110975414,1.004071614599764,-9.81141356484659,6.643080392972518,0.5965847593958267
81,ZTF18aakglgw,0.03761017,1.261e-05,z_gal,58217.23436099515,0.001504821,-1.84863302,0.1637980961084744,0.055156283,5.229112369088142e-05,0.071228287,0.030790677,7.75635976688453e-07,-0.001432872,-0.000502531,-1.18e-06,-1.43e-06,0.000474847,0.010514468,3.1,0,0.9999999999307564,222.699665,54.40789,snia-cosmo,norm,1.0,1.0,2018aoy,100.0,Ia,,2018aoy,222.69381843,54.41117659,0.03755884,0.0105430355295538,8.691367939040777,-1.3493989944157154,-10.1149519098896,7.099586808850162,0.6053398801132409,11.370163394831671,-1.574978625246764,-12.90716845135426,12.493304255365302,0.5636942424372429
83,ZTF18aaklpdo,0.04499953,1.134e-05,z_gal,58434.74962481384,0.002223843,-0.933947677,-0.157465152,0.1331791302109195,7.10584277671027e-05,0.1251145170605265,0.033436131,1.7804940402094317e-07,-0.000372012,-0.000661673,-1.07e-06,-1.86e-06,-0.000441837,0.018193815,3.1,0,4.634773722615129e-07,177.450738,25.650593,snia-cosmo,norm,1.0,1.0,2018hvf,100.0,SN Ia,,2018hvf,177.45092734,25.65042522,0.044952,0.0181939052790403,10.269774922074609,-0.1381910389486534,-10.416648433235826,6.431921083278182,0.5978438258592212,10.724528867389092,-1.810596907512279,-12.531301017075902,8.0254439896602,0.5721743304122985
90,ZTF18aamigmk,0.02229592,1.262e-05,z_gal,58244.100764449344,0.011164025,0.7323532744754204,-0.111544771,0.037860852,0.000334058,0.038380227,0.027136464,3.3042552614809352e-06,-5.46e-05,-0.0003312,1.2573969010558674e-06,-7.81e-06,-0.000256734,0.036154599,3.1,0,0.9709248611381156,269.417711,50.03859,snia-cosmo,norm,1.0,1.0,2018aye,100.0,Ia,,2018aye,269.41894873,50.03365895,,0.0361771095544099,7.204694598314816,-1.1524584102229467,-8.274308387904787,2.0101017452484635,0.6723646159532284,9.150664068299925,-0.8457992385981874,-10.0001996261222,7.510016101193081,0.5789440738252845
94,ZTF18aandjhu,0.02567349,1.115e-05,z_gal,58623.006813025706,0.003454981,-1.151421414,0.3401875763138625,0.1077530751681479,0.000148144,0.1550192372581527,0.035479476,3.77829183839478e-06,-0.007312513,-0.000721513,-1.19e-05,-4.71e-06,0.001996431,0.061382289,3.1,0,0.000617528,263.526711,25.344095,snia-cosmo,norm,1.0,1.0,2019gcc,100.0,Ia,,2019gcc,263.52437615,25.33854731,,0.0615028883516788,10.557586602241448,0.4300138109937547,-10.142358565854856,5.799680711181429,0.60069265700592,9.415027556294454,-1.1255845187099571,-10.527061042743629,7.6685315363036,0.5773743112983337
104,ZTF18aaodrgt,0.05162126,1.545e-05,z_gal,58244.392092668335,0.001435481,-1.549971562,-0.097418017,0.1392763679104973,5.127494989355652e-05,0.123737716,0.034334755,9.83271626040462e-07,0.000874615,-0.001102178,-1.5e-06,-1.4e-06,-7.55e-05,0.015876328,3.1,0,0.9334541663876764,217.252198,17.325131,snia-cosmo,norm,1.0,1.0,2018bfd,100.0,SN Ia,,2018bfd,217.24689069,17.32063399,0.05162126,0.015817383006215,8.028565486046038,-0.9627573259098324,-8.907819306896702,5.288348561255378,0.6539028168893816,11.169015022474102,-0.811787458213366,-12.023596832497956,7.252495064233052,0.5905475093247127
105,ZTF18aaoektp,0.02201891,1.133e-05,z_gal,58170.70674854067,0.004790904,-1.002946902,-0.197345086,3.6425594108404766,0.002158355,1.7458649554976926,0.2910105682003333,0.001910007,-3.237176231,-0.499544633,-0.003677746,-0.000643211,0.5378874647391202,0.043033693,3.1,0,0.9926579770369256,227.356332,25.471587,snia,,0.0,0.0,2018ame,100.0,SNIa,,2018ame,227.3569,25.4709,0.02201891,0.0430601222068071,8.94027307995186,-1.126199260154321,-10.05077789939025,6.676330816102726,0.5939200857988849,9.224095284571112,-0.8340371353263296,-10.049464354305458,8.158350934197355,0.5704577822404191
108,ZTF18aaoufjt,0.02983007,1.097e-05,z_gal,58636.56445397208,0.000456535,1.160252848329491,0.7339740375574045,0.1543407432181993,1.5321293405049684e-05,0.145090175,0.02940539,-1.8e-07,-0.00137968,0.000167007,-3.54e-08,-3.99e-07,-0.000159215,0.015648105,3.1,0,0.9096677003453228,215.321789,35.508844,snia-cosmo,99aa,1.0,1.0,2019fyi,100.0,Ia,,2019fyi,215.32247093,35.50940848,,0.0156478790193796,,,,,,,,,,
112,ZTF18aapictz,0.08229492,0.0004221,z_nonSEDm,58247.71232576087,0.000953123,0.5220155615326255,0.053996968,0.1453588429976662,2.8976144869935657e-05,0.1103031845124561,0.027623423,-9.32e-07,-0.005989941,0.0007324,-1.26e-08,-6.83e-07,-0.000380294,0.019193305,3.1,0,0.00878628,179.904186,27.530534,snia-cosmo,91t,1.0,1.0,2018bdg,99.13419913419914,Ia-91T,,2018bdg,179.90455501,27.53080219,,0.019193340614438,7.752758611010698,-1.1187055859758233,-8.808016815819824,1.0925503100297618,0.7155303726540222,8.222823368530758,-0.6884225672287714,-8.870675177773379,2.0789958272997673,0.6950187099597221
135,ZTF18aaqkcso,0.01417361,2.75e-05,z_gal,,,,,,,,,,,,,,,0.005877783,3.1,0,0.6345874266008616,204.054345,38.355023,snia-cosmo,norm,1.0,1.0,2019fck,100.0,Ia,,2019fck,204.0628,38.3437,0.014026,0.0060366104263812,8.716629833431497,-1.9922383126800616,-10.682578024032251,8.95845076402289,0.5622534345226674,10.429545945562976,0.2031294224897283,-10.25611059585071,7.236042519850795,0.5874966997135198
147,ZTF18aarbgdn,0.04451098,1.458e-05,z_gal,58244.47156311833,0.002821152,0.335853212,-0.399999995,0.1679983066787826,7.703915591197679e-05,0.2173971185462078,0.009744426,-1.67e-06,0.013098082,1.6263362804894088e-10,-7.89e-06,6.338547554512772e-13,-3.08e-10,0.030067313,3.1,0,1.943640956148799e-06,155.671245,15.939088,snia-cosmo,norm,1.0,0.0,2018bfh,100.0,Ia,,2018bfh,155.6714087,15.93939694,0.04449056,0.0300702308863401,10.30612430837163,0.140200682363442,-10.16828058612762,6.964057648662734,0.5930759505669324,10.81228903686658,-0.208942668417703,-11.038242205185012,8.119690756642267,0.5745382112235871
153,ZTF18aaripcr,0.0342206,1.015e-05,z_gal,58262.28271176719,0.004492025,0.7121596640964842,0.023275749,0.1243079073574335,0.000150232,0.1072448023081581,0.02824397,3.279317973292648e-07,-0.0052283,-0.000188214,-4.11e-06,-3.65e-06,0.000233266,0.035514294,3.1,0,0.033789177,222.409459,25.370136,snia-cosmo,norm,1.0,1.0,2018bgz,100.0,SNIa,,2018bgz,222.39929359,25.38134839,0.03414708,0.0356527069956064,8.432420856695611,-1.364069633735621,-9.820272998324356,6.972899884757426,0.6013436768678616,11.131948641435857,0.3340171286037823,-10.787030270413986,7.9200579443343795,0.5780636620688355
158,ZTF18aaroihe,0.0483158,1.393e-05,z_gal,58259.26613876197,0.001523214,-1.962195852,-0.045111324,0.079259834,5.018377010567658e-05,0.072459558,0.029049132,2.662159270702988e-07,-0.000356268,-0.000230581,-7e-07,-1.27e-06,0.000214153,0.009358957,3.1,0,0.9903406130238466,173.260486,62.743977,snia-cosmo,norm/04gs,1.0,1.0,2018bio,100.0,Ia,,2018bio,173.2615038,62.74653229,0.04825287,0.0093082775734364,9.017739545839524,-1.169360992990654,-10.22429587680714,7.448291659673658,0.5814039909691661,11.06369886978664,-1.6989150316815305,-12.730512108255306,12.385686919113269,0.5609865765844515
164,ZTF18aarymnz,0.0232897,1.001e-05,z_gal,58231.895838311575,0.006723656,0.333029273,-0.021198325,0.1876644825533731,0.000259308,0.3012694198860907,0.037380919,-9.38e-06,0.008112306,0.002098962,-1.83e-05,-8.07e-06,0.000128367,0.055342724,3.1,0,0.9963471683066856,109.482989,40.985537,snia-cosmo,norm,1.0,1.0,2018azu,100.0,Ia,,2018azu,109.488,40.9831,0.022922,0.055393331348896,7.861172420283053,-1.5661893256682928,-9.44126181084092,5.407178343904066,0.6385397687085641,10.062004595188323,0.0732891923614521,-10.01421582876293,5.981725696754555,0.6012803324319177
165,ZTF18aasdted,0.01813979,1.021e-05,z_gal,58265.829243124535,0.008266595,0.7140550143961916,0.1515136699885232,0.068197622,0.000255197,0.045375322,0.027434347,5.68406805682248e-07,-0.001508101,-8.25e-05,1.7655726487284225e-06,-6.12e-06,-0.000321295,0.025704601,3.1,0,0.8013185013612302,261.413198,59.446786,snia-cosmo,norm,1.0,1.0,2018big,99.54128440366972,SNIa,,2018big,261.4101,59.4467,0.01815375,0.0257025669887661,8.660427067740768,-0.6817989255083844,-9.34501751490283,5.531579085500396,0.6313457525925164,9.06204893202013,-0.3325610325759621,-9.429661006385857,5.705582355615064,0.6138458699695293
173,ZTF18aatrkga,0.02763214,1.012e-05,z_gal,59089.332811052125,0.002571115,0.1858108163162982,0.2440970040729647,0.1150378726961207,8.467515643478156e-05,0.078232463,0.030386865,2.794419837506661e-07,-0.003820519,-0.000192502,-3.62e-07,-2.23e-06,-0.000163256,0.035594603,3.1,0,0.8873454683949449,273.004455,51.724581,snia-cosmo,norm,1.0,1.0,2020rgz,100.0,Ia,,2020rgz,273.0059529,51.72481385,0.028753,0.0355984803289175,9.60648072958672,-0.792589632905886,-10.402104377154416,7.504120599952753,0.5795476748831444,9.9806648409939,0.2376842790307794,-9.760016862916585,5.7132454881613715,0.611374624633163
176,ZTF18aauizcr,0.03391415,1.397e-05,z_gal,58266.11375089269,0.003391964,-1.824638692,-0.066718023,0.096128772,0.000114336,0.1109014085842013,0.030557449,-1.14e-06,-0.000820557,0.000392386,-2.35e-06,-3e-06,0.000206588,0.015826338,3.1,0,0.090558303,173.61612,46.36262,snia-cosmo,norm,1.0,1.0,2018btb,100.0,SNIa,,2018btb,173.6187538,46.36060032,0.03384244,0.0157271109521389,9.181084592426284,-1.0110221981694518,-10.22879695862011,7.450992735424531,0.5808035737344605,10.873169987443504,0.1513074628339722,-10.725137472797556,9.72033334547467,0.5670454023682243
